pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse
"Kepler-111 b","Kepler-111",1,2,"Transit",2014,3.34181500000,1.58000000,3.12000000
"TIC 393818343 b","TIC 393818343",2,1,"Transit",2024,16.24921000000,12.18416202,1379.37528638
"Kepler-466 b","Kepler-466",1,2,"Transit",2016,51.07926307000,2.85000000,8.50000000
"Kepler-1401 b","Kepler-1401",1,1,"Transit",2016,11.20066445000,1.68000000,3.46000000
"Kepler-928 b","Kepler-928",1,1,"Transit",2016,3.93246130200,1.59000000,3.15000000
"Kepler-1361 b","Kepler-1361",1,1,"Transit",2016,3.57554956000,0.86000000,0.56600000
"K2-58 b","K2-58",1,3,"Transit",2016,7.05254000000,2.68000000,7.65000000
"TAP 26 b","TAP 26",1,1,"Radial Velocity",2017,10.79000000000,13.50000000,527.59780000
"Kepler-879 c","Kepler-879",1,2,"Transit",2024,0.64671600000,0.40000000,0.03640000
"HD 21520 b","HD 21520",1,1,"Transit",2024,25.12920000000,2.69700000,17.70000000
"Kepler-192 d","Kepler-192",1,3,"Transit",2016,6.47027579000,1.02000000,1.04000000
"Kepler-939 b","Kepler-939",1,1,"Transit",2016,14.87829600000,1.75000000,3.71000000
"Kepler-1873 b","Kepler-1873",1,1,"Transit",2021,0.55884200300,1.62573811,3.28000000
"Kepler-282 e","Kepler-282",1,4,"Transit",2013,44.34700000000,3.10000000,56.20000000
"Kepler-1357 b","Kepler-1357",1,1,"Transit",2016,3.00913240000,1.28000000,2.18000000
"HD 93963 A c","HD 93963 A",2,2,"Transit",2022,3.64513890000,3.11976057,18.40000000
"Kepler-1320 b","Kepler-1320",1,1,"Transit",2016,0.86838652800,1.70000000,3.53000000
"Kepler-1807 b","Kepler-1807",1,1,"Transit",2021,10.86060047000,2.70393215,7.77000000
"HD 33142 d","HD 33142",1,3,"Radial Velocity",2022,89.90000000000,9.32000000,63.56568140
"BD-14 3065 b","BD-14 3065 A",3,1,"Transit",2024,4.28897310000,21.59000000,3932.00000000
"TOI-3071 b","TOI-3071",1,1,"Transit",2024,1.26693800000,7.16000000,68.20000000
"TOI-1386 b","TOI-1386",1,2,"Transit",2024,25.84010000000,6.21638650,45.80000000
"TOI-1288 b","TOI-1288",1,2,"Transit",2022,2.69982790000,4.96846551,44.10000000
"HD 135694 b","HD 135694",1,1,"Transit",2023,15.92347556800,2.85700000,6.10000000
"Kepler-1845 b","Kepler-1845",1,1,"Transit",2021,11.60649967000,2.43836702,6.52000000
"Kepler-90 i","KOI-351",1,8,"Transit",2017,14.44912000000,1.32000000,2.30000000
"HD 194490 b","HD 194490",1,1,"Radial Velocity",2022,13092.18348000000,12.40000000,3561.90295725
"TOI-1630.01","TOI-1630",1,1,"Transit",2024,12.05573473300,2.41700000,6.42000000
"TOI-1782.02","TOI-1782",1,2,"Transit",2024,1.82902422700,1.83900000,4.04000000
"WASP-148 b","WASP-148",1,2,"Transit",2020,8.80380900000,8.47398941,91.21675281
"K2-99 b","K2-99",1,2,"Transit",2016,18.24783000000,11.88151954,276.51071409
"TOI-1659.01","TOI-1659",1,1,"Transit",2024,5.87755632800,2.25500000,5.71000000
"Kepler-992 b","Kepler-992",1,1,"Transit",2016,20.16034462000,1.62000000,3.26000000
"TOI-2048 b","TOI-2048",1,1,"Transit",2022,13.79019000000,2.61000000,7.32000000
"Kepler-1273 b","Kepler-1273",1,1,"Transit",2016,28.62565300000,2.49000000,6.76000000
"TOI-3757 b","TOI-3757",1,1,"Transit",2022,3.43875300000,12.00000000,85.30000000
"TOI-375 c","TOI-375",1,3,"Radial Velocity",2026,115.50000000000,13.40000000,669.34662514
"TOI-3568 b","TOI-3568",1,1,"Transit",2024,4.41796500000,5.30000000,26.40000000
"KOINTREAU-4 b","2MASS J16262785-2625152",1,1,"Imaging",2026,,12.20000000,4862.77462710
"AU Mic d","AU Mic",1,4,"Transit Timing Variations",2023,12.73596000000,1.02000000,1.05300000
"TOI-1798.02","TOI-1798",1,2,"Transit",2024,0.43781182200,1.46400000,5.60000000
"TOI-1798.01","TOI-1798",1,2,"Transit",2024,8.02152233100,2.44800000,6.50000000
"Kepler-1899 b","Kepler-1899",1,1,"Transit",2021,4.09577989600,1.55098292,3.02000000
"Kepler-613 b","Kepler-613",1,1,"Transit",2016,15.77979614000,2.29000000,5.86000000
"Kepler-393 b","Kepler-393",1,2,"Transit",2014,9.18241700000,1.29000000,2.21000000
"TOI-4638.01","TOI-4638",1,1,"Transit",2024,10.28391878700,2.93300000,8.92000000
"Kepler-713 b","Kepler-713",1,1,"Transit",2016,7.41114100000,2.48000000,6.71000000
"TOI-2570 b","TOI-2570",1,1,"Transit",2022,2.98876150000,13.64132951,260.61929374
"K2-150 b","K2-150",1,1,"Transit",2018,10.59357000000,2.00000000,4.66000000
"HD 20868 b","HD 20868",1,1,"Radial Velocity",2008,380.85001000000,13.70000000,397.28750000
"TOI-1452 b","TOI-1452",2,1,"Transit",2022,11.06201000000,1.67200000,4.82000000
"K2-212 b","K2-212",1,1,"Transit",2018,9.79564700000,2.65000000,7.51000000
"EPIC 228836835 b","EPIC 228836835",1,1,"Transit",2021,0.72811300000,1.10000000,1.37000000
"Kepler-183 c","Kepler-183",1,2,"Transit",2014,11.63707100000,2.27000000,35.70000000
"Kepler-131 b","Kepler-131",1,2,"Transit",2014,16.09200000000,2.41000000,16.13000000
"Kepler-62 d","Kepler-62",1,5,"Transit",2013,18.16406000000,1.95000000,14.00000000
"Kepler-951 b","Kepler-951",2,1,"Transit",2016,71.52530845000,5.59000000,26.70000000
"TOI-2458 b","TOI-2458",1,2,"Transit",2024,3.73659000000,2.83000000,13.31000000
"TOI-4562 c","TOI-4562",1,2,"Transit Timing Variations",2024,3990.00000000000,12.80000000,1833.86990839
"TOI-4562 b","TOI-4562",1,2,"Transit",2023,225.10640000000,12.53000000,732.00000000
"Kepler-1860 b","Kepler-1860",1,1,"Transit",2021,12.73719978000,1.13863767,1.55000000
"TOI-3693 b","TOI-3693",1,1,"Transit",2022,9.08851600000,12.59889431,324.18497514
"Kepler-732 b","Kepler-732",1,2,"Transit",2016,9.46781404800,2.18000000,5.39000000
"WASP-72 b","WASP-72",1,1,"Transit",2012,2.21673000000,14.45961000,731.00900000
"WASP-99 b","WASP-99",1,1,"Transit",2014,5.75251000000,11.43318000,772.32690000
"TOI-2200 b","TOI-2200",1,1,"Transit",2026,2.93602836512,6.96310517,38.70000000
"TOI-2193 A b","TOI-2193 A",2,1,"Transit",2022,2.12257350000,19.83989584,298.75870258
"TOI-2207 b","TOI-2207",1,1,"Transit",2022,8.00196800000,11.15293580,203.41018048
"Kepler-1040 b","Kepler-1040",1,1,"Transit",2016,201.12140000000,2.08000000,4.98000000
"TOI-1716.01","TOI-1716",1,1,"Transit",2024,8.08237655400,3.14300000,10.00000000
"Kepler-901 b","Kepler-901",1,1,"Transit",2016,3.51749439400,1.37000000,2.45000000
"TOI-260 b","TOI-260",1,1,"Transit",2024,13.47585300000,1.71000000,4.23000000
"L 168-9 b","L 168-9",1,1,"Transit",2020,1.40152604000,1.63000000,4.07000000
"K2-167 b","K2-167",1,1,"Transit",2018,9.97854100000,2.36509493,6.50000000
"TOI-1768.01","TOI-1768",1,1,"Transit",2024,7.33770364900,3.45300000,11.80000000
"Kepler-597 b","Kepler-597",1,1,"Transit",2016,13.02365861000,2.37000000,6.21000000
"HD 100655 b","HD 100655",2,1,"Radial Velocity",2011,157.57001000000,13.50000000,511.70630000
"Kepler-203 b","Kepler-203",1,3,"Transit",2014,3.16269700000,2.57000000,7.13000000
"Kepler-520 c","Kepler-520",1,2,"Transit",2016,5.21104261000,1.07000000,1.24000000
"HR 8799 e","HR 8799",1,4,"Imaging",2010,20815.60000000000,13.11453000,3178.30000000
"TOI-1184 b","TOI-1184",1,1,"Transit",2024,5.74843380300,2.39000000,6.80000000
"TOI-1772.01","TOI-1772",1,1,"Transit",2024,8.05424687400,2.90500000,8.78000000
"Kepler-330 b","Kepler-330",1,2,"Transit",2014,8.25978000000,1.35000000,2.39000000
"TOI-5005 b","TOI-5005",1,1,"Transit",2024,6.30850440000,6.25000000,32.70000000
"Kepler-167 c","Kepler-167",2,4,"Transit",2014,7.40610600000,1.67400000,3.44000000
"HD 180902 b","HD 180902",2,1,"Radial Velocity",2009,510.90000000000,13.50000000,535.54355000
"Kepler-1137 b","Kepler-1137",1,1,"Transit",2016,23.92107910000,2.20000000,5.48000000
"Kepler-267 c","Kepler-267",1,3,"Transit",2014,6.87745000000,2.13000000,5.18000000
"HD 216520 b","HD 216520",1,2,"Radial Velocity",2020,35.45000000000,3.18000000,10.26000000
"TOI-2421 b","TOI-2421",1,1,"Transit",2022,4.34740320000,10.36830715,105.83685953
"Kepler-242 b","Kepler-242",1,2,"Transit",2014,8.20395000000,2.61000000,7.32000000
"TOI-5076 b","TOI-5076",2,1,"Transit",2024,23.44316200000,3.48935569,16.14568308
"TOI-1453 c","TOI-1453",2,2,"Transit",2025,6.58869820000,2.22400000,2.95000000
"TOI-4504 d","TOI-4504",1,3,"Transit Timing Variations",2024,40.56340000000,13.60000000,450.23572136
"TOI-4137 b","TOI-4137",1,1,"Transit",2022,3.80161220000,13.57407563,457.67290608
"K2-213 b","K2-213",1,1,"Transit",2018,8.13087000000,1.51398464,2.90000000
"TOI-2458 c","TOI-2458",1,2,"Radial Velocity",2024,16.55300000000,3.18000000,10.22000000
"DMPP-1 b","DMPP-1",1,4,"Radial Velocity",2019,17.81200000000,4.26000000,16.80000000
"DMPP-1 c","DMPP-1",1,4,"Radial Velocity",2019,10.03000000000,3.31000000,10.94000000
"TOI-512 b","TOI-512",1,1,"Transit",2025,7.18886000000,1.54000000,3.57000000
"Kepler-1577 b","Kepler-1577",1,1,"Transit",2016,6.30560247000,1.13000000,1.51000000
"HD 73344 d","HD 73344",1,3,"Radial Velocity",2025,5823.00000000000,13.20000000,810.46243785
"Kepler-751 b","Kepler-751",1,1,"Transit",2016,17.44490636000,2.46000000,6.62000000
"Kepler-606 b","Kepler-606",1,1,"Transit",2016,24.31575992000,3.31000000,11.00000000
"Kepler-1575 b","Kepler-1575",1,1,"Transit",2016,2.55314213000,1.31000000,2.27000000
"TOI-561 d","TOI-561",1,4,"Transit",2020,25.71268000000,2.61500000,13.33000000
"HD 207832 b","HD 207832",3,2,"Radial Velocity",2012,160.07000000000,14.20000000,177.98480000
"HD 102956 b","HD 102956",2,1,"Radial Velocity",2010,6.49470000000,13.80000000,305.11680000
"WASP-132 c","WASP-132",1,3,"Transit",2022,1.01153624000,1.84100000,6.26000000
"Kepler-1490 b","Kepler-1490",1,1,"Transit",2016,92.43629730000,3.04000000,9.48000000
"TOI-2364 b","TOI-2364",1,1,"Transit",2023,4.01975170000,8.60849718,71.51139158
"TOI-4994 b","TOI-4994",1,1,"Transit",2024,21.49198400000,8.54124329,88.99195396
"HD 20794 d","HD 20794",1,4,"Radial Velocity",2011,89.68000000000,2.04000000,4.80000000
"Kepler-377 b","Kepler-377",1,2,"Transit",2014,12.50952900000,1.39000000,2.51000000
"EPIC 212499991 b","EPIC 212499991",1,1,"Transit",2019,34.88500000000,1.60000000,3.19000000
"Kepler-227 c","Kepler-227",1,2,"Transit",2014,54.41869400000,3.04000000,9.48000000
"Kepler-887 b","Kepler-887",1,2,"Transit",2016,20.42228798000,1.84000000,4.04000000
"GJ 3138 c","GJ 3138",1,3,"Radial Velocity",2017,5.97400000000,1.88000000,4.18000000
"TOI-2842 b","TOI-2842",1,1,"Transit",2023,3.55140580000,12.84549188,117.59651059
"TOI-2977 b","TOI-2977",1,1,"Transit",2023,2.35056140000,13.15934334,533.95172376
"TOI-2583 A b","TOI-2583 A",2,1,"Transit",2023,4.52072650000,14.45958510,79.45710175
"Kepler-1503 b","Kepler-1503",1,1,"Transit",2016,96.16987000000,2.27000000,5.77000000
"Kepler-1781 b","Kepler-1781",1,1,"Transit",2021,4.88752985000,2.38091029,6.26000000
"TOI-3023 b","TOI-3023",1,1,"Transit",2023,3.90149710000,16.43236571,197.05361234
"Kepler-198 d","Kepler-198",1,3,"Transit",2016,1.31184443000,1.53000000,2.96000000
"TOI-2133 b","TOI-2133",1,1,"Transit",2026,3.82664720000,2.37000000,6.21000000
"LHS 1903 c","LHS 1903",1,4,"Transit",2026,6.22618500000,2.04600000,4.55000000
"TOI-4504 b","TOI-4504",1,3,"Transit",2024,2.42614000000,2.69100000,7.71000000
"HIP 948 b","HIP 948",1,1,"Radial Velocity",2022,24955.45756000000,12.10000000,6547.26518420
"Kepler-1204 b","Kepler-1204",1,1,"Transit",2016,85.73502850000,3.05000000,9.53000000
"TOI-2587 A b","TOI-2587 A",2,1,"Transit",2023,5.45664000000,12.07207221,69.28659273
"Kepler-251 e","Kepler-251",1,4,"Transit",2014,99.64016100000,2.77000000,8.10000000
"Kepler-547 b","Kepler-547",1,1,"Transit",2016,6.01038428900,4.00000000,15.10000000
"Kepler-1828 b","Kepler-1828",1,1,"Transit",2021,10.27379990000,2.11598626,5.13000000
"Kepler-1328 b","Kepler-1328",1,1,"Transit",2016,4.52158888000,0.98000000,0.90400000
"Kepler-874 b","Kepler-874",1,1,"Transit",2016,40.06867270000,3.94000000,14.70000000
"HD 20794 f","HD 20794",1,4,"Radial Velocity",2025,647.60000000000,2.28000000,5.82000000
"Gl 725 A b","Gl 725 A",2,1,"Radial Velocity",2025,11.22010000000,1.48000000,2.78000000
"Kepler-32 b","Kepler-32",1,5,"Transit",2011,5.90124000000,2.20000000,1303.00000000
"Kepler-1150 b","Kepler-1150",2,1,"Transit",2016,2.78786838600,1.02000000,1.04000000
"ZTF J1230-2655 b","ZTF J1230-2655",1,1,"Transit",2025,0.23597766000,13.78704626,7024.00779470
"TOI-3912 b","TOI-3912",1,1,"Transit",2023,3.49362640000,14.28024141,129.03833324
"K2-104 b","K2-104",1,1,"Transit",2016,1.97419540000,1.79000000,3.86000000
"HD 65216 b","HD 65216",3,2,"Radial Velocity",2003,577.60000000000,13.60000000,411.58985000
"HD 65216 c","HD 65216",3,2,"Radial Velocity",2013,5370.00000000000,13.40000000,645.19490000
"Kepler-1151 b","Kepler-1151",1,1,"Transit",2016,65.64784240000,2.22000000,5.56000000
"TOI-2818 b","TOI-2818",1,1,"Transit",2023,4.03970900000,15.27784069,225.65816897
"HIP 65407 c","HIP 65407",1,2,"Radial Velocity",2016,67.30000000000,13.90000000,249.17872000
"Kepler-124 c","Kepler-124",1,3,"Transit",2014,13.82137500000,1.75000000,3.71000000
"TOI-2537 b","TOI-2537",1,2,"Transit",2024,94.10220000000,11.25381662,415.40172795
"Kepler-999 b","Kepler-999",1,1,"Transit",2016,5.99185701700,2.34000000,6.08000000
"Oph 11 b","Oph 11",1,1,"Imaging",2006,7300000.00000000000,12.30000000,4449.62000000
"K2-11 b","K2-11",1,1,"Transit",2015,39.93767000000,7.55000000,44.40000000
"HD 38283 b","HD 38283",1,1,"Radial Velocity",2010,363.20001000000,14.00000000,127.13200000
"Kepler-518 b","Kepler-518",1,1,"Transit",2016,8.51203587700,2.11000000,5.10000000
"Kepler-265 d","Kepler-265",1,4,"Transit",2014,43.13061700000,2.49000000,6.76000000
"HD 188015 b","HD 188015",2,1,"Radial Velocity",2004,461.20000000000,13.60000000,476.72000000
"DMPP-1 d","DMPP-1",1,4,"Radial Velocity",2019,3.14170000000,2.02000000,4.72000000
"WASP-149 b","WASP-149",1,1,"Transit",2025,1.33281300000,15.24421375,314.96795134
"G 192-15 c","G 192-15",1,2,"Radial Velocity",2025,1219.00000000000,3.87000000,14.30000000
"G 261-6 b","G 261-6",1,1,"Radial Velocity",2025,5.45360000000,1.10000000,1.37000000
"TOI-3493 b","TOI-3493",1,1,"Transit",2025,8.15946670000,3.22000000,8.97000000
"Kepler-24 e","Kepler-24",1,4,"Transit",2014,18.99835500000,2.78000000,26.21180000
"TOI-3807 b","TOI-3807",1,1,"Transit",2023,2.89897270000,18.49481816,330.54154328
"Gl 410 b","Gl 410",1,1,"Radial Velocity",2025,6.02000000000,2.83000000,8.40000000
"TOI-4463 A b","TOI-4463 A",2,1,"Transit",2023,2.88071980000,13.26022417,252.35575516
"Kepler-797 b","Kepler-797",1,1,"Transit",2016,27.07237711000,2.17000000,5.35000000
"HD 11755 b","HD 11755",1,1,"Radial Velocity",2015,433.70001000000,12.80000000,1789.38290000
"KOI-351 b","KOI-351",1,8,"Transit",2013,7.00815100000,1.31000000,2.27000000
"Kepler-1793 b","Kepler-1793",1,1,"Transit",2021,8.77999973300,3.79037518,13.80000000
"Kepler-309 c","Kepler-309",1,2,"Transit",2014,105.35638300000,2.51000000,6.85000000
"HD 40307 c","HD 40307",1,5,"Radial Velocity",2009,9.61840000000,,1868.51320475
"HD 7199 b","HD 7199",1,1,"Radial Velocity",2011,615.00000000000,,3639.13526015
"KMT-2019-BLG-0578L b","KMT-2019-BLG-0578L",1,1,"Microlensing",2025,,13.70000000,381.39408840
"KMT-2021-BLG-0736L b","KMT-2021-BLG-0736L",1,1,"Microlensing",2025,,4.86000000,21.00000000
"GJ 251 c","GJ 251",1,2,"Radial Velocity",2025,53.64700000000,1.80000000,3.88000000
"K2-200 b","K2-200",1,1,"Transit",2018,2.84988300000,1.36439870,2.43000000
"Kepler-922 b","Kepler-922",1,1,"Transit",2016,0.93846683200,1.42000000,2.60000000
"Kepler-1780 b","Kepler-1780",1,1,"Transit",2021,109.44499970000,3.60600667,12.70000000
"Kepler-509 b","Kepler-509",1,1,"Transit",2016,41.74600392000,2.49000000,6.76000000
"GJ 649 b","GJ 649",1,1,"Radial Velocity",2009,600.10000000000,10.80000000,81.99972901
"Kepler-813 b","Kepler-813",1,1,"Transit",2016,19.12947337000,2.14000000,5.22000000
"HD 222582 b","HD 222582",2,1,"Radial Velocity",1999,572.38000000000,12.60000000,2660.23710000
"Kepler-1551 b","Kepler-1551",1,1,"Transit",2016,24.49736980000,2.66000000,7.56000000
"Kepler-1352 b","Kepler-1352",1,1,"Transit",2016,1.87788274800,0.89000000,0.64000000
"Kepler-1422 b","Kepler-1422",1,1,"Transit",2016,18.60519420000,2.02000000,4.74000000
"GJ 849 c","GJ 849",1,2,"Radial Velocity",2014,5990.00000000000,13.80000000,314.65012293
"EPIC 206042996 b","EPIC 206042996",1,2,"Transit",2019,5.29860000000,1.70000000,3.53000000
"HD 49674 b","HD 49674",1,1,"Radial Velocity",2002,4.94737000000,6.20000000,31.78300000
"Kepler-26 d","Kepler-26",1,4,"Transit",2014,3.54391900000,1.07000000,1.24000000
"Kepler-229 d","Kepler-229",1,3,"Transit",2014,41.19491200000,3.85000000,14.20000000
"WASP-116 b","WASP-116",1,1,"Transit",2025,6.61320000000,13.67495645,203.41018048
"WASP-188 b","WASP-188",1,1,"Transit",2025,5.74891600000,14.81827249,458.62639130
"Kepler-320 c","Kepler-320",1,2,"Transit",2014,17.93493700000,1.37000000,2.45000000
"TOI-771 b","TOI-771",1,2,"Transit",2024,2.32601550000,1.36000000,2.47000000
"Kepler-926 b","Kepler-926",1,1,"Transit",2016,52.06886010000,2.31000000,5.95000000
"Kepler-106 e","Kepler-106",1,4,"Transit",2014,43.84450000000,2.56000000,11.17000000
"Kepler-402 b","Kepler-402",1,4,"Transit",2014,4.02875100000,1.22000000,1.98000000
"TOI-1266 c","TOI-1266",1,3,"Transit",2020,18.80270000000,1.98000000,3.17000000
"Barnard b","Barnard's star",1,4,"Radial Velocity",2024,3.15420000000,0.72000000,0.29900000
"Barnard c","Barnard's star",1,4,"Radial Velocity",2025,4.12440000000,0.74300000,0.33500000
"Kepler-1202 b","Kepler-1202",1,1,"Transit",2016,28.68513240000,2.94000000,8.96000000
"TOI-942 c","TOI-942",1,2,"Transit",2020,10.15627200000,4.67000000,37.00000000
"TOI-1266 d","TOI-1266",1,3,"Transit Timing Variations",2025,32.50900000000,1.74000000,3.68000000
"TOI-2015 b","TOI-2015",1,2,"Transit",2023,3.34823700000,3.30900000,9.20000000
"TOI-2015 c","TOI-2015",1,2,"Transit Timing Variations",2025,5.58279600000,2.93000000,8.91000000
"Kepler-1474 b","Kepler-1474",1,1,"Transit",2016,36.43334520000,2.16000000,5.31000000
"Kepler-128 c","Kepler-128",1,2,"Transit",2013,22.80000000000,1.52100000,3.38000000
"Kepler-1734 b","Kepler-1734",1,1,"Transit",2021,6.79685020400,3.08851092,9.74000000
"Kepler-671 b","Kepler-671",1,1,"Transit",2016,4.28095858800,2.69000000,7.70000000
"Kepler-186 c","Kepler-186",1,5,"Transit",2014,7.26730200000,1.25000000,2.10000000
"Kepler-339 b","Kepler-339",1,3,"Transit",2014,4.97765600000,1.42000000,2.60000000
"G 268-110 b","G 268-110",1,1,"Radial Velocity",2025,1.43263000000,1.13000000,1.52000000
"G 192-15 b","G 192-15",1,2,"Radial Velocity",2025,2.27476000000,1.02000000,1.03000000
"TOI-942 b","TOI-942",1,2,"Transit",2020,4.32421000000,3.89000000,16.00000000
"HD 80883 b","HD 80883",1,1,"Radial Velocity",2022,6383.78352000000,12.80000000,1748.05623850
"Kepler-777 b","Kepler-777",1,1,"Transit",2016,5.72812599000,1.47000000,2.76000000
"Kepler-83 c","Kepler-83",2,3,"Transit",2012,20.09000000000,2.36000000,2.03000000
"CoRoT-27 b","CoRoT-27",1,1,"Transit",2014,3.57532000000,11.28700000,3302.11000000
"Barnard e","Barnard's star",1,4,"Radial Velocity",2025,6.73920000000,0.63700000,0.19300000
"TOI-1117 c","TOI-1117",1,3,"Radial Velocity",2025,4.57900000000,2.91000000,8.78000000
"TOI-1117 d","TOI-1117",1,3,"Radial Velocity",2025,8.66500000000,3.27000000,10.71000000
"TOI-2992 b","TOI-2992",1,1,"Transit",2025,3.00781200000,13.75341932,1058.36859531
"Kepler-1206 b","Kepler-1206",1,1,"Transit",2016,1.21699766300,1.64000000,3.33000000
"HD 125595 b","HD 125595",1,1,"Radial Velocity",2009,9.67370000000,,3531.07360177
"HD 179079 b","HD 179079",1,1,"Radial Velocity",2008,14.47900000000,,4195.33497240
"TOI-3160 A b","TOI-3160 A",2,1,"Transit",2025,3.97128100000,13.76462830,378.21580433
"HIP 67851 c","HIP 67851",1,2,"Radial Velocity",2015,3128.41000000000,12.70000000,2204.77565936
"HD 87816 b","HD 87816",1,2,"Radial Velocity",2025,484.17000000000,12.70000000,2142.16346318
"TOI-6894 b","TOI-6894",1,1,"Transit",2025,3.37077196000,9.58367850,53.39517238
"TIC 88785435 b","TIC 88785435",1,1,"Transit",2025,10.50884300000,5.03000000,22.30000000
"KOI-134 c","KOI-134",1,2,"Transit Timing Variations",2025,33.95000000000,9.86000000,69.92224954
"TOI-3474 b","TOI-3474",1,1,"Transit",2025,3.87951050000,14.67255574,193.87532827
"Kepler-1602 b","Kepler-1602",1,1,"Transit",2016,11.17931605000,1.34000000,2.36000000
"OGLE-TR-56 b","OGLE-TR-56",1,1,"Transit",2002,1.21191890000,15.27800000,441.77000000
"KOI-134 b","KOI-134",1,2,"Transit",2025,67.12770000000,12.03844527,346.43296363
"K2-169 b","K2-169",1,1,"Transit",2018,6.38080300000,1.27328671,2.16000000
"Kepler-370 b","Kepler-370",1,2,"Transit",2014,4.57953000000,1.59000000,3.15000000
"Kepler-1762 b","Kepler-1762",1,1,"Transit",2021,29.53910065000,2.76022913,8.05000000
"Kepler-511 c","Kepler-511",1,2,"Transit",2021,26.62949944000,4.20964327,16.50000000
"KOI-1843.03","Kepler-974",1,2,"Transit",2013,0.17689130000,0.61000000,8.00000000
"K2-416 b","K2-416",1,1,"Transit",2023,13.10200000000,2.66000000,1652.70771640
"TOI-4791 b","TOI-4791",1,1,"Transit",2023,4.28088000000,12.44196858,734.18362017
"Kepler-369 b","Kepler-369",1,2,"Transit",2014,2.73275600000,1.13000000,1.51000000
"Kepler-778 b","Kepler-778",1,1,"Transit",2016,3.75574426000,1.68000000,3.46000000
"HD 87816 c","HD 87816",1,2,"Radial Velocity",2025,7596.00000000000,12.40000000,3877.50656540
"HD 102888 b","HD 102888",1,1,"Radial Velocity",2025,252.06000000000,12.80000000,1808.44363583
"tau Cet g","tau Cet",1,3,"Radial Velocity",2017,20.00000000000,1.18000000,1.75000000
